id,name,parent,created_at,updated_at
324,アチネス錠50 50mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
325,アフロスパン錠 20mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
326,アフロゾン錠 20mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
327,アロストーワ錠 20mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
328,アロフト 20mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
329,アンメトロン錠 20mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
330,エフタノン 40mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
331,エペリゾン塩酸塩錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
332,エペル錠 50mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
333,エンチニン錠1 1mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
334,エンボイ錠 50mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
335,オシアット錠20mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
336,ギボンズ錠1mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
337,ギャバロン錠10mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
338,クインロン錠 1mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
339,コスパノンカプセル 40mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
340,コリオパンカプセル 5mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
341,チメピジウム臭化物錠30mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
342,コレンフパンカプセル 40mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
343,サーチロン 40mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
344,サンバゾン錠 50mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
345,ザンピーク顆粒0.2%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
346,セスデンカプセル30mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
347,セスデン細粒6%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
348,ゼスン錠 30mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
349,チザニジン錠1mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
350,ソピタム錠 30mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
351,チメピジウム臭化物錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
352,ダイピン錠 1mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
353,ダクチラン錠 50mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
354,ダクチル錠50mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
355,チザネリン錠1mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
356,チロルビット錠1mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
357,テトリネン錠1mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
358,テルネリン錠1mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
359,トップオーナン錠100 100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
360,トルミナール錠 50mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
361,ニチパノン錠 80mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
362,ニチペリゾン錠100 100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
363,バクロフェン錠 10mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
364,バルピン錠 10mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
365,ビセラルジン錠 40mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
366,フォリピロン錠 80mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
367,ブチルスコポラミン臭化物錠10mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
368,エペリゾン塩酸錠50mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
369,ミオナール錠50mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
370,ミオナベース錠 50mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
371,ミオペリゾン錠50mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
372,ミオリラーク錠 50mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
373,ミタプロゲン錠80 80mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
374,メポラミン錠 1mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
375,モトナリン錠1mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
376,ラフロント錠 20mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
377,リオレサール錠10mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
378,リラダン錠「イセイ」 10mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
379,エペリゾン塩酸塩錠50mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
380,ロイセルチンカプセル 30mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
381,ロートエキス散,1,2023-04-17 11:08:50,2023-04-17 11:08:50
382,塩酸パパベリン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
383,硫酸アトロピン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
384,アーテン散1%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
385,アキネトン細粒 1%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
386,ビペリデン塩酸塩錠1?,1,2023-04-17 11:08:50,2023-04-17 11:08:50
387,アップノールB錠 2.5mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
388,アテネジン100 100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
389,アマンタジン塩酸塩細粒10%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
390,アリセプト錠3mg、アリセプト錠5mg、アリセプト錠10mg、アリセプト細粒0.5%、アリセプトD錠3mg、アリセプトD錠5mg、アリセプトD錠10mg、アリセプトドライシロップ1%、アリセプト内服ゼリー3mg、アリセプト内服ゼリー5mg、アリセプト内服ゼリー10mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
391,イーシー・ドパール錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
392,エフピー錠2.5 2.5mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
393,カルコーパ錠100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
394,クックール細粒 10%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
395,グラマリール細粒10%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
396,チアプリド錠25mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
397,ブロモクリプチンメシル酸塩2.5mg錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
398,コムタン錠100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
399,サノレックス錠0.5mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
400,シキタン 50mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
401,シンメトレル細粒 10%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
402,セドリーナ錠 2mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
403,セレギリン塩酸塩錠2.5mg「アメル」,1,2023-04-17 11:08:50,2023-04-17 11:08:50
404,セレジスト錠5 5mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
405,タスモリン散1%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
406,チアプリド細粒10%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
407,デパロ錠 2.5mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
408,テルグリド錠0.5「F」 0.5mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
409,テルロン錠0.5 0.5mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
410,トーファルミン細粒 10%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
411,ドパコール錠100,1,2023-04-17 11:08:50,2023-04-17 11:08:50
412,ドパストンカプセル 250mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
413,ドパゾール錠 200mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
414,ドミン錠0.4 0.4mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
415,トリヘキシフェニジル塩酸塩錠2?,1,2023-04-17 11:08:50,2023-04-17 11:08:50
416,トリヘキシン錠 2mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
417,トリモール細粒 2%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
418,ドロキシドパカプセル100mg「アメル」,1,2023-04-17 11:08:50,2023-04-17 11:08:50
419,ネオドパストン錠100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
420,ネオドパゾール錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
421,パーキストン錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
422,パーキネス錠2 2mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
423,パーキン散10%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
424,パーロデル2.5mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
425,パーロミン錠 2.5mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
426,パキソナール散 1%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
427,パドパリン錠 2.5mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
428,パルキゾン錠 2.5mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
429,パロラクチン錠 2.5mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
430,ビ・シフロール錠0.125mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
431,ビペリデン塩酸塩錠2mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
432,トリヘキシフェニジル塩酸塩散1%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
433,プケットカプセル 10mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
434,フルジサール錠25 25mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
435,プロスペリン錠 2.5mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
436,ベセラール錠250μg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
437,ペルゴリド錠250μg「サワイ」,1,2023-04-17 11:08:50,2023-04-17 11:08:50
438,ペルゴリン顆粒0.025%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
439,ペルマックス錠250μg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
440,ペントナ散1%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
441,ボイダン 50mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
442,マドパー錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
443,ミオカーム内服液 33.3%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
444,ブロモクリプチン錠2.5mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
445,メシル酸ペルゴリド錠250μg「アメル」,1,2023-04-17 11:08:50,2023-04-17 11:08:50
446,メネシット錠100,1,2023-04-17 11:08:50,2023-04-17 11:08:50
447,リルテック錠50 50mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
448,ルシトン細粒 10%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
449,レキップ錠0.25mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
450,レプリントン配合錠L100,1,2023-04-17 11:08:50,2023-04-17 11:08:50
451,塩酸アマンタジン10%細粒,1,2023-04-17 11:08:50,2023-04-17 11:08:50
452,塩酸チアプリド10%細粒,1,2023-04-17 11:08:50,2023-04-17 11:08:50
453,塩酸トリヘキシフェニジル細粒「オルガノン」 1%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
454,アストーマカプセル,1,2023-04-17 11:08:50,2023-04-17 11:08:50
455,アストフィリン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
456,アストマトップ 15mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
457,アストモリジンD錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
458,アストモリジンM錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
459,アトミンS 30mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
460,ガイレス錠「イセイ」 10mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
461,カフコデN錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
462,クエン酸カルベタペンタン錠30(東洋ファルマー) 30mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
463,クロフェドリンSシロップ,1,2023-04-17 11:08:50,2023-04-17 11:08:50
464,コルドリン錠 12.5mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
465,シーサール散10%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
466,ジメモルミンドライシロップ2.5%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
467,タカベタンシロップ 0.25%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
468,デキストロメトルファン臭化水素酸塩錠15mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
469,トクレススパンスールカプセル 30mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
470,トクレス散 10%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
471,ニチコデ散,1,2023-04-17 11:08:50,2023-04-17 11:08:50
472,ノスカピン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
473,デキストロメトルファン臭化水素酸塩散10%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
474,フスコデシロップ,1,2023-04-17 11:08:50,2023-04-17 11:08:50
475,フスコデ錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
476,フスコブロン錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
477,フスゼミンCPカプセル 30mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
478,フスタコデイン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
479,フステンシロップ,1,2023-04-17 11:08:50,2023-04-17 11:08:50
480,プラコデ,1,2023-04-17 11:08:50,2023-04-17 11:08:50
481,プラコデシロツプ,1,2023-04-17 11:08:50,2023-04-17 11:08:50
482,フラベリック錠 20mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
483,ジメモルファンリン酸塩シロップ小児用0.25%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
484,ジメモルファンリン酸塩散10%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
485,ミゼロンシロップ「イセイ」,1,2023-04-17 11:08:50,2023-04-17 11:08:50
486,ムコブロチンシロップ,1,2023-04-17 11:08:50,2023-04-17 11:08:50
487,メジコン散 10%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
488,メゼック散 10%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
489,メチエフ散10%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
490,メチルホエドリン散10%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
491,ライトゲンシロップT,1,2023-04-17 11:08:50,2023-04-17 11:08:50
492,ヱフェドリン「ナガヰ」,1,2023-04-17 11:08:50,2023-04-17 11:08:50
493,強力セキールシロップ,1,2023-04-17 11:08:50,2023-04-17 11:08:50
494,アスワートシロップ 0.5%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
495,オピセゾールA液,1,2023-04-17 11:08:50,2023-04-17 11:08:50
496,オピセゾールコデイン液(マルコ),1,2023-04-17 11:08:50,2023-04-17 11:08:50
497,キョウニン水,1,2023-04-17 11:08:50,2023-04-17 11:08:50
498,コデイン散「イセイ」 1%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
499,コフデニンA錠 20mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
500,サリパラ液,1,2023-04-17 11:08:50,2023-04-17 11:08:50
id,name,parent,created_at,updated_at
501,ジヒドロ100倍散「マルコ」 1%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
502,セキコデシロップ,1,2023-04-17 11:08:50,2023-04-17 11:08:50
503,リン酸ジヒドロコデイン散1%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
504,ヒベンズ酸チペピジン錠 10mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
505,メジコンシロップ,1,2023-04-17 11:08:50,2023-04-17 11:08:50
506,メゼックシロップ,1,2023-04-17 11:08:50,2023-04-17 11:08:50
507,リンコデ100倍散「マルコ」 1%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
508,レスプレン,1,2023-04-17 11:08:50,2024-09-11 14:43:35
509,ロズプレン錠 20mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
510,「純生」ノスカピン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
511,「純生」メチエフ,1,2023-04-17 11:08:50,2023-04-17 11:08:50
512,10%メチエフ散「ヨシダ」,1,2023-04-17 11:08:50,2023-04-17 11:08:50
513,C-チステンシロップ5%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
514,C-チステン細粒 50%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
515,アンキソール錠 15mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
516,アントブロンLカプセル45 45mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
517,アントブロンシロップ 0.3%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
518,アンブロキソール塩酸塩Lカプセル45mg「サワイ」,1,2023-04-17 11:08:50,2023-04-17 11:08:50
519,カルブタン錠250mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
520,クィーブラン錠 250mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
521,クインスロン錠250mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
522,クリアナール錠200mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
523,グリンクール錠 15mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
524,コデソルバン液 0.75%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
525,コトブロール錠 15mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
526,アンブロキソール塩酸塩徐放カプセル45mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
527,アンブロキソール塩酸塩錠15mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
528,コフメジン錠 4mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
529,サイプロールシロップ 0.3%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
530,サワテンシロップ 5%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
531,サワテン錠 250mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
532,サンブロール錠 15mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
533,シスエースT 100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
534,シスダイン錠 250mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
535,シンセラキンD.S. 1.5%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
536,スペリア錠200 200mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
537,ゼオチン錠100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
538,セネガシロップ,1,2023-04-17 11:08:50,2023-04-17 11:08:50
539,ダイオリール錠 15mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
540,チスタニン糖衣錠 100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
541,ノンタス錠15mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
542,フストレス細粒 1.5%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
543,フズレバンLカプセル 45mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
544,フズレバンシロップ 0.3%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
545,プルスマリンA3%DS,1,2023-04-17 11:08:50,2023-04-17 11:08:50
546,プルスマリンAシロップ 0.3%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
547,プルスマリンA錠 15mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
548,ブロムコサール錠 15mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
549,ペクタイト錠100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
550,ベラミトール錠 4mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
551,ポノフェンSRカプセル45 45mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
552,ポノフェン錠 15mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
553,ミタソルバイド錠 15mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
554,アンブロキソール塩酸塩15mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
555,ムコサール-Lカプセル 45mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
556,ムコサールドライシロップ 1.5%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
557,ムコサール錠 15mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
558,ムコソレートLカプセル45 45mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
559,ムコソレート錠 15mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
560,ムコダインシロップ5%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
561,ムコチオS10 10%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
562,ムコトロン錠 250mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
563,ムコブリン錠15mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
564,アンブロキソール塩酸塩シロップ0.3%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
565,メチスタシロップ 5%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
566,メチスタ錠250mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
567,ルボラボン細粒 50%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
568,ルンボン液 0.2%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
569,レベルボンシロップ 0.08%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
570,塩酸アンブロキソール錠「クニヒロ」15mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
571,小児用ムコソルバンDS1.5%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
572,アーデフィリンDS20%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
573,アストプロチン錠 0.05mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
574,アプネカット経口10mg 2.5mL,1,2023-04-17 11:08:50,2023-04-17 11:08:50
575,クレンブテロール塩酸塩錠10μg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
576,イノリンシロップ 0.1%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
577,フェノテロール臭化水素酸塩DS小児用0.5%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
578,エステルチンドライシロップ0.01%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
579,エプカロールシロップ 0.0005%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
580,エミテックスシロップ 0.05%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
581,カテプチメート錠 0.05mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
582,カテプチンシロップ 0.0005%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
583,カテプチン錠0.05mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
584,プロカテロール塩酸塩シロップ5μg/mL,1,2023-04-17 11:08:50,2023-04-17 11:08:50
585,プロカテロール塩酸塩錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
586,カルヨンシロップ 0.1%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
587,カルヨン錠 3mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
588,シオベテック錠 2.5mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
589,塩酸ポロカテロール錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
590,スロービッド100 100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
591,セキナリンDS小児用0.1%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
592,セキナリン錠 1mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
593,チルミン錠100 100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
594,ツロブニストDS0.1%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
595,ツロブリンドライシロップ 0.1%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
596,ツロブリン錠 1mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
597,テオフィリンドライシロップ20%「タカタ」,1,2023-04-17 11:08:50,2023-04-17 11:08:50
598,テオフィリン徐放U錠200mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
599,テオフィリン徐放 DS 小児用20%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
600,テルバンスDS20%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
